enzyme_id,sparse_score
ec:3.2.1.77,0.0007746726620556849
ec:3.2.1.137,0.0007746726620556849
ec:3.1.4.49,0.0007746726620556849
ec:3.2.1.78,0.0007746726620556849
ec:3.2.1.209,0.0007746726620556849
ec:2.7.1.191,0.0007746726620556849
ec:3.2.1.25,0.0007746726620556849
ec:2.7.1.61,0.0007746726620556849
ec:2.7.1.7,0.0007746726620556849
ec:4.2.1.176,0.0007718115756255427
ec:3.2.2.26,0.0007696666071405893
ec:2.4.2.44,0.0007696666071405893
ec:3.2.2.12,0.0007696666071405893
ec:2.1.1.39,0.0007695551619152772
ec:2.7.8.11,0.0007695551619152772
ec:2.3.1.72,0.0007695551619152772
ec:2.7.1.64,0.0007695551619152772
ec:2.1.1.129,0.0007695551619152772
ec:2.4.1.123,0.0007695551619152772
ec:2.4.1.67,0.0007695551619152772
ec:1.1.1.18,0.0007695551619152772
ec:3.1.3.25,0.0007695551619152772
ec:2.1.1.40,0.0007695551619152772
ec:1.14.13.18,0.0007694997300292958
ec:4.1.1.83,0.0007694997300292958
ec:1.2.1.53,0.0007694997300292958
ec:1.14.14.9,0.0007694997300292958
ec:3.5.1.5,0.0007686811470827476
ec:4.2.1.69,0.0007686811470827476
ec:3.5.3.4,0.0007686811470827476
ec:3.5.3.1,0.0007686811470827476
ec:3.5.3.11,0.0007686811470827476
ec:3.5.3.20,0.0007686811470827476
ec:3.5.3.10,0.0007686811470827476
ec:4.3.2.3,0.0007686811470827476
ec:6.3.4.6,0.0007686811470827476
ec:3.5.3.22,0.0007686811470827476
ec:3.5.3.16,0.0007686811470827476
ec:1.1.5.4,0.0007676856214213675
ec:6.2.1.9,0.0007676856214213675
ec:1.1.1.82,0.0007676856214213675
ec:1.1.1.40,0.0007676856214213675
ec:3.1.2.30,0.0007676856214213675
ec:2.3.3.9,0.0007676856214213675
ec:1.1.99.7,0.0007676856214213675
ec:1.1.1.299,0.0007676856214213675
ec:1.1.1.37,0.0007676856214213675
ec:4.1.1.101,0.0007676856214213675
ec:2.3.1.92,0.0007676856214213675
ec:2.4.1.96,0.0007663304733239425
ec:1.1.1.8,0.0007663304733239425
ec:1.1.1.177,0.0007663304733239425
ec:2.7.8.5,0.0007663304733239425
ec:3.6.1.16,0.0007663304733239425
ec:1.1.1.94,0.0007663304733239425
ec:1.1.5.3,0.0007663304733239425
ec:2.3.1.15,0.0007663304733239425
ec:2.4.1.137,0.0007663304733239425
ec:1.1.3.21,0.0007663304733239425
ec:2.7.7.39,0.0007663304733239425
ec:2.5.1.72,0.0007662407098479722
ec:2.4.2.19,0.0007662407098479722
ec:1.1.1.102,0.0007646123432822311
ec:1.14.18.5,0.0007646123432822311
ec:1.14.13.5,0.0007642025091191642
ec:6.3.4.8,0.0007642025091191642
ec:2.2.1.8,0.0007639360225885162
ec:2.7.7.87,0.0007639360225885162
ec:6.2.1.70,0.0007639360225885162
ec:6.1.1.3,0.0007639360225885162
ec:1.1.1.103,0.0007639360225885162
ec:5.1.1.6,0.0007639360225885162
ec:2.7.1.177,0.0007639360225885162
ec:4.2.3.1,0.0007639360225885162
ec:1.4.3.5,0.0007629390109907988
ec:2.6.1.54,0.0007629390109907988
ec:2.7.1.35,0.0007629390109907988
ec:2.6.1.30,0.0007629390109907988
ec:2.6.1.31,0.0007629390109907988
ec:1.1.1.65,0.0007629390109907988
ec:1.1.3.12,0.0007629390109907988
ec:1.1.1.107,0.0007629390109907988
ec:3.5.4.21,0.0007628590934582125
ec:1.14.15.5,0.0007627830910448461
ec:3.5.1.92,0.0007626547319876574
ec:2.7.1.33,0.0007626547319876574
ec:2.3.1.57,0.0007626175060521068
ec:3.5.1.62,0.0007626175060521068
ec:1.14.14.29,0.000762152084948832
ec:3.5.1.96,0.00076144087705415
ec:1.2.1.16,0.00076144087705415
ec:6.2.1.5,0.00076144087705415
ec:2.8.3.2,0.00076144087705415
ec:1.2.1.79,0.00076144087705415
ec:1.14.11.6,0.00076144087705415
ec:1.2.1.24,0.00076144087705415
ec:1.14.11.57,0.00076144087705415
ec:3.1.2.13,0.00076144087705415
ec:3.1.2.3,0.00076144087705415
ec:4.1.3.30,0.00076144087705415
ec:6.2.1.4,0.00076144087705415
ec:1.14.11.2,0.00076144087705415
ec:1.1.1.108,0.0007613854839317253
ec:2.3.1.7,0.0007613854839317253
ec:4.1.1.42,0.0007613854839317253
ec:1.14.11.1,0.0007613854839317253
ec:1.5.1.23,0.0007600397812209324
ec:1.14.11.17,0.0007600397812209324
ec:4.1.1.122,0.0007600397812209324
ec:1.4.99.2,0.0007600397812209324
ec:2.6.1.77,0.0007600397812209324
ec:1.1.99.42,0.000759784742860676
ec:3.1.1.27,0.000759784742860676
ec:6.3.5.1,0.0007593652048872659
ec:6.3.5.2,0.0007593652048872659
ec:3.5.1.2,0.0007593652048872659
ec:3.5.1.87,0.0007593652048872659
ec:3.5.1.38,0.0007593652048872659
