enzyme_id,real_score,n_null,p_value,q_value,significant_fdr
ec:1.14.11.2,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:1.14.11.6,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:3.1.2.13,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:1.2.1.79,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:2.8.3.2,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:3.1.2.3,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:1.2.1.16,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:1.2.1.24,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:2.6.1.64,0.0015682315246034462,200,0.2935323383084577,0.8516909125259778,False
ec:3.5.1.96,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:1.14.11.57,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:6.2.1.5,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:6.2.1.4,0.0007754413925895527,200,0.2935323383084577,0.8516909125259778,False
ec:2.3.1.33,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:1.14.99.52,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:1.1.1.23,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:4.1.1.22,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:5.1.1.24,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:6.1.1.21,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:2.1.1.44,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:2.6.1.38,0.0008117213799429621,200,0.29850746268656714,0.8516909125259778,False
ec:1.3.1.3,0.0029787838253659267,200,0.29850746268656714,0.8516909125259778,False
ec:1.1.1.129,0.0007342734928295371,200,0.30845771144278605,0.8516909125259778,False
ec:3.4.13.5,0.001674367577679774,200,0.31343283582089554,0.8516909125259778,False
ec:2.8.3.25,0.0023701148429768537,200,0.31343283582089554,0.8516909125259778,False
ec:2.8.2.22,0.0007592232828471456,200,0.32338308457711445,0.8516909125259778,False
ec:2.8.2.1,0.0007592232828471456,200,0.32338308457711445,0.8516909125259778,False
ec:2.6.1.45,0.0014348972163996951,200,0.32338308457711445,0.8516909125259778,False
ec:1.1.1.172,0.0014617725898097074,200,0.3283582089552239,0.8516909125259778,False
ec:1.2.1.54,0.0008242237800932853,200,0.3283582089552239,0.8516909125259778,False
ec:1.14.14.57,0.0015740082558265544,200,0.3283582089552239,0.8516909125259778,False
ec:3.1.1.53,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:2.7.7.43,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:1.14.18.2,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:4.1.3.3,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:3.2.1.18,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:3.1.3.29,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:1.3.1.6,0.0015189180243366318,200,0.3333333333333333,0.8516909125259778,False
ec:2.3.1.44,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:2.5.1.56,0.0006227170419194212,200,0.3333333333333333,0.8516909125259778,False
ec:2.3.1.65,0.003919794332383117,200,0.3383084577114428,0.8516909125259778,False
ec:4.1.1.73,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.2.7.5,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:2.7.1.165,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:2.4.1.269,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.1.26,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.1.81,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.2.1.89,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:2.4.1.268,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.2.99.8,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:2.4.1.352,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.1.92,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.1.29,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:3.2.1.170,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:3.5.3.7,0.0015422991045432309,200,0.3383084577114428,0.8516909125259778,False
ec:3.1.3.38,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:3.1.3.20,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:3.1.1.27,0.0007020945480462952,200,0.3383084577114428,0.8516909125259778,False
ec:2.7.1.31,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.99.42,0.0007020945480462952,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.1.60,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:1.1.1.79,0.0007518092060668273,200,0.3383084577114428,0.8516909125259778,False
ec:3.4.13.20,0.0031004185019708015,200,0.34328358208955223,0.8516909125259778,False
ec:3.5.1.111,0.0014999842090332562,200,0.34328358208955223,0.8516909125259778,False
ec:3.5.1.3,0.0014999842090332562,200,0.34328358208955223,0.8516909125259778,False
ec:6.3.2.11,0.0031004185019708015,200,0.34328358208955223,0.8516909125259778,False
ec:6.3.2.44,0.0015506031776816938,200,0.3482587064676617,0.8516909125259778,False
ec:2.1.1.95,0.0007740162146429065,200,0.3482587064676617,0.8516909125259778,False
ec:2.4.1.17,0.001373989544297581,200,0.35323383084577115,0.8516909125259778,False
